Date,Strategy_Cumulative,Buy_Hold_Cumulative,Strategy_Return,Buy_Hold_Return
1983-03-25,0.9550102249488753,0.9550102249488753,-4.498977505112467,-4.498977505112467
1983-03-28,0.8537832310838446,0.8537832310838446,-10.599571734475377,-10.599571734475377
1983-03-29,0.8036809815950922,0.8036809815950922,-5.868263473053881,-5.868263473053881
1983-03-30,0.8036809815950922,0.9897750511247445,0.0,23.15521628498727
1983-03-31,0.8036809815950922,1.0715746421267898,0.0,8.264462809917372
1983-04-01,0.8036809815950922,1.0224948875255626,0.0,-4.580152671755733
1983-04-04,0.8036809815950922,0.9038854805725973,0.0,-11.6
1983-04-05,0.8036809815950922,0.9836400817995912,0.0,8.823529411764696
1983-04-06,0.832085506932133,1.0184049079754605,3.534303534303551,3.534303534303551
1983-04-07,0.832085506932133,1.1002044989775053,0.0,8.032128514056215
1983-04-08,0.832085506932133,1.032719836400818,0.0,-6.133828996282531
1983-04-11,0.832085506932133,0.8558282208588958,0.0,-17.12871287128713
1983-04-12,0.8877566997495756,0.9130879345603273,6.690561529271211,6.690561529271211
1983-04-13,0.8877566997495756,0.8946830265848672,0.0,-2.015677491601342
1983-04-14,0.8877566997495756,0.7699386503067487,0.0,-13.942857142857134
1983-04-15,0.8877566997495756,0.9417177914110433,0.0,22.310756972111555
1983-04-18,0.8877566997495756,1.079754601226994,0.0,14.657980456026042
1983-04-19,0.8877566997495756,1.0685071574642129,0.0,-1.041666666666674
1983-04-20,1.0024429719660282,1.2065439672801639,12.918660287081352,12.918660287081352
1983-04-21,1.0024429719660282,1.1554192229038858,0.0,-4.23728813559322
1983-04-22,1.0024429719660282,1.2177914110429449,0.0,5.398230088495559
1983-04-25,1.111019918551769,1.3496932515337423,10.831234256926937,10.831234256926937
1983-04-26,1.1531040063756997,1.4008179959100204,3.7878787878787845,3.7878787878787845
1983-04-27,0.9536254300902683,1.1584867075664622,-17.2992700729927,-17.2992700729927
1983-04-28,0.9536254300902683,1.310838445807771,0.0,13.150926743159763
1983-04-29,0.9536254300902683,1.215746421267894,0.0,-7.254290171606859
1983-05-02,0.9536254300902683,1.2597137014314932,0.0,3.61648444070648
1983-05-03,0.9590437563975993,1.266871165644172,0.5681818181818121,0.5681818181818121
1983-05-04,1.010904879624911,1.3353783231083847,5.407586763518957,5.407586763518957
1983-05-05,1.010904879624911,1.3752556237218816,0.0,2.986217457886675
1983-05-06,1.010904879624911,1.2280163599182006,0.0,-10.70631970260223
1983-05-09,1.010904879624911,1.2433537832310841,0.0,1.248959200666122
1983-05-10,0.9743260846384834,1.1983640081799596,-3.6184210526315708,-3.6184210526315708
1983-05-11,0.9743260846384834,1.1042944785276079,0.0,-7.849829351535831
1983-05-12,0.9743260846384834,0.9570552147239267,0.0,-13.333333333333341
1983-05-13,0.9743260846384834,1.0603271983640086,0.0,10.790598290598297
1983-05-16,1.0494910670599673,1.1421267893660536,7.714561234329809,7.714561234329809
1983-05-17,1.0494910670599673,1.3077709611451949,0.0,14.50313339301701
1983-05-18,1.0494910670599673,1.509202453987731,0.0,15.402658326817843
1983-05-19,1.0494910670599673,1.5582822085889578,0.0,3.2520325203251987
1983-05-20,1.0494910670599673,1.4734151329243361,0.0,-5.44619422572179
1983-05-23,1.021815383126394,1.4345603271983647,-2.6370575988896694,-2.6370575988896694
1983-05-24,1.021815383126394,1.26278118609407,0.0,-11.974340698503205
1983-05-25,0.9101189647279624,1.1247443762781193,-10.931174089068818,-10.931174089068818
1983-05-26,0.9101189647279624,1.0051124744376285,0.0,-10.636363636363633
1983-05-27,0.9101189647279624,0.9652351738241315,0.0,-3.967446592065116
1983-05-30,0.9448268913489442,1.0020449897750519,3.8135593220339103,3.8135593220339103
1983-05-31,1.0017093266444417,1.06237218813906,6.020408163265301,6.020408163265301
1983-06-01,1.0017093266444417,0.837423312883436,0.0,-21.174205967276237
1983-06-02,1.1656031603078791,0.9744376278118615,16.36141636141637,16.36141636141637
1983-06-03,1.1656031603078791,0.8813905930470353,0.0,-9.548793284365164
1983-06-06,1.0871751054379755,0.8220858895705526,-6.728538283062646,-6.728538283062646
1983-06-07,1.0723008191695456,0.8108384458077715,-1.3681592039800905,-1.3681592039800905
1983-06-08,1.0723008191695456,0.7556237218813912,0.0,-6.80958385876419
1983-06-09,1.1100272349995974,0.7822085889570559,3.5182679296346553,3.5182679296346553
1983-06-10,1.1100272349995974,0.7699386503067491,0.0,-1.5686274509803977
1983-06-13,1.1100272349995974,0.6492842535787327,0.0,-15.670650730411694
1983-06-14,1.1100272349995974,0.48466257668711704,0.0,-25.35433070866141
1983-06-15,0.9976194137338154,0.43558282208588994,-10.126582278481022,-10.126582278481022
1983-06-16,0.9976194137338154,0.6002044989775056,0.0,37.79342723004695
1983-06-17,1.3834109076308785,0.8323108384458084,38.67120954003407,38.67120954003407
1983-06-20,1.3834109076308785,0.7137014314928432,0.0,-14.250614250614246
1983-06-21,1.3834109076308785,0.6666666666666672,0.0,-6.5902578796561695
1983-06-22,1.3834109076308785,0.793456032719837,0.0,19.018404907975462
1983-06-23,1.3834109076308785,0.8844580777096122,0.0,11.469072164948457
1983-06-24,1.3834109076308785,0.8364008179959107,0.0,-5.433526011560696
1983-06-27,1.5931211185675886,0.9631901840490805,15.158924205378966,15.158924205378966
1983-06-28,1.5931211185675886,1.1175869120654407,0.0,16.02972399150744
1983-06-29,1.5144124814196933,1.0623721881390604,-4.940530649588282,-4.940530649588282
1983-06-30,1.5144124814196933,0.9703476482617597,0.0,-8.662175168431185
1983-07-01,1.67558809851494,1.0736196319018416,10.642781875658592,10.642781875658592
1983-07-04,1.4282393792103536,0.9151329243353793,-14.761904761904765,-14.761904761904765
1983-07-05,1.4106855991306733,0.9038854805725982,-1.229050279329602,-1.229050279329602
1983-07-06,1.5622864270915486,1.0010224948875266,10.746606334841612,10.746606334841612
1983-07-07,1.5622864270915486,0.8865030674846636,0.0,-11.440245148110307
1983-07-08,1.414526926490041,0.8026584867075673,-9.45790080738178,-9.45790080738178
1983-07-11,1.414526926490041,0.8302658486707576,0.0,3.439490445859872
1983-07-12,1.5747935240726565,0.9243353783231094,11.33004926108374,11.33004926108374
1983-07-13,1.5747935240726565,1.0224948875255637,0.0,10.619469026548689
1983-07-14,1.5747935240726565,0.8762781186094081,0.0,-14.3
1983-07-15,1.7603876266763183,0.9795501022494899,11.78529754959159,11.78529754959159
1983-07-18,1.9625198176308016,1.0920245398773019,11.48225469728601,11.48225469728601
1983-07-19,2.0158092134278927,1.1216768916155433,2.7153558052434468,2.7153558052434468
1983-07-20,2.0158092134278927,1.1216768916155433,0.0,0.0
1983-07-21,2.0158092134278927,1.164621676891617,0.0,3.828623518687335
1983-07-22,2.0158092134278927,1.1186094069529666,0.0,-3.9508340649692775
1983-07-25,1.8868269054389053,1.0470347648261773,-6.39853747714807,-6.39853747714807
1983-07-26,1.9476328506337137,1.0807770961145209,3.22265625,3.22265625
1983-07-27,1.9476328506337137,1.0296523517382428,0.0,-4.730368968779564
1983-07-28,2.0501398427723303,1.0838445807770976,5.263157894736836,5.263157894736836
1983-07-29,2.046271654389741,1.0817995910020464,-0.18867924528301883,-0.18867924528301883
1983-08-01,2.251285638666974,1.1901840490797562,10.018903591682427,10.018903591682427
1983-08-02,2.251285638666974,1.3353783231083862,0.0,12.199312714776633
1983-08-03,2.1013148495674128,1.2464212678936621,-6.661562021439515,-6.661562021439515
1983-08-04,1.9806486974183408,1.1748466257668728,-5.742411812961434,-5.742411812961434
1983-08-05,1.9961629169803643,1.1840490797546028,0.7832898172323688,0.7832898172323688
1983-08-08,2.315066319088626,1.3732106339468322,15.975820379965455,15.975820379965455
1983-08-09,2.1978477712866704,1.3036809815950938,-5.0632911392405,-5.0632911392405
1983-08-10,2.1978477712866704,1.289366053169736,0.0,-1.098039215686275
1983-08-11,2.2588506832573554,1.325153374233131,2.7755749405234065,2.7755749405234065
1983-08-12,1.9486073023778727,1.1431492842535804,-13.734567901234573,-13.734567901234573
1983-08-15,1.9486073023778727,1.2239263803681,0.0,7.066189624329167
1983-08-16,1.8574443876467441,1.1666666666666683,-4.678362573099415,-4.678362573099415
1983-08-17,1.8574443876467441,1.1053169734151345,0.0,-5.258545135845749
1983-08-18,1.8574443876467441,1.1257668711656457,0.0,1.8501387604070274
1983-08-19,1.4593000865707846,0.8844580777096127,-21.43505903723887,-21.43505903723887
1983-08-22,1.4593000865707846,0.968302658486709,0.0,9.479768786127174
1983-08-23,1.4593000865707846,1.0306748466257682,0.0,6.441393875395973
1983-08-24,1.4593000865707846,1.1635991820040916,0.0,12.896825396825395
1983-08-25,1.4593000865707846,1.2024539877300628,0.0,3.3391915641476144
1983-08-26,1.4593000865707846,1.2433537832310855,0.0,3.401360544217691
1983-08-29,1.4593000865707846,1.1901840490797562,0.0,-4.276315789473683
1983-08-30,1.4593000865707846,1.2893660531697357,0.0,8.333333333333325
1983-08-31,1.4593000865707846,1.4314928425357891,0.0,11.02299762093577
1983-09-01,1.4593000865707846,1.3537832310838462,0.0,-5.428571428571427
1983-09-02,1.3711248547538186,1.271983640081801,-6.042296072507558,-6.042296072507558
1983-09-05,1.4019861858897567,1.3006134969325167,2.2508038585209,2.2508038585209
1983-09-06,1.3545919987881374,1.2566462167689174,-3.380503144654101,-3.380503144654101
1983-09-07,1.3545919987881374,1.039877300613498,0.0,-17.24979658258746
1983-09-08,1.5011063742716133,1.15235173824131,10.816125860373639,10.816125860373639
1983-09-09,1.5011063742716133,1.2535787321063407,0.0,8.784383318544808
1983-09-12,1.5011063742716133,1.3660531697341527,0.0,8.972267536704726
1983-09-13,1.5011063742716133,1.4396728016359934,0.0,5.389221556886237
1983-09-14,1.5011063742716133,1.3865030674846641,0.0,-3.693181818181812
1983-09-15,1.5011063742716133,1.5766871165644187,0.0,13.716814159292024
1983-09-16,1.5011063742716133,1.8067484662576707,0.0,14.591439688715969
1983-09-19,1.4110569822666381,1.6983640081799607,-5.998868138087166,-5.998868138087166
1983-09-20,1.4110569822666381,1.786298568507159,0.0,5.177603853100532
1983-09-21,1.4692115917246793,1.8599182004089998,4.121350887235264,4.121350887235264
1983-09-22,1.3730949455370833,1.7382413087934576,-6.542056074766367,-6.542056074766367
1983-09-23,1.5160583604547677,1.9192229038854822,10.411764705882343,10.411764705882343
1983-09-26,1.5087890342725125,1.9100204498977522,-0.47948854555140974,-0.47948854555140974
1983-09-27,1.4789040266343525,1.8721881390593063,-1.9807280513918668,-1.9807280513918668
1983-09-28,1.3666333222639677,1.7300613496932533,-7.591480065537937,-7.591480065537937
1983-09-29,1.3666333222639677,1.7147239263803697,0.0,-0.8865248226950451
1983-09-30,1.3666333222639677,1.5593047034764842,0.0,-9.063804412641618
1983-10-03,1.3666333222639677,1.508179959100206,0.0,-3.2786885245901676
1983-10-04,1.3666333222639677,1.4171779141104308,0.0,-6.033898305084751
1983-10-05,1.3666333222639677,1.5214723926380385,0.0,7.3593073593073655
1983-10-06,1.3666333222639677,1.6165644171779159,0.0,6.25
1983-10-07,1.3666333222639677,1.6155419222903904,0.0,-0.06325110689436864
1983-10-10,1.3060862763408805,1.5439672801636009,-4.430379746835444,-4.430379746835444
1983-10-11,1.4358299461760673,1.6973415132924354,9.933774834437092,9.933774834437092
1983-10-12,1.4090162544101283,1.6656441717791426,-1.867469879518091,-1.867469879518091
1983-10-13,1.5214607682672903,1.7985685071574657,7.980356046654391,7.980356046654391
1983-10-14,1.312140980933189,1.5511247443762795,-13.757816941444002,-13.757816941444002
1983-10-17,1.4773479205233266,1.746421267893662,12.590639419907701,12.590639419907701
1983-10-18,1.662448889488193,1.9652351738241325,12.529274004683844,12.529274004683844
1983-10-19,1.453994059952993,1.7188139059304717,-12.539021852237253,-12.539021852237253
1983-10-20,1.453994059952993,1.6768916155419236,0.0,-2.4390243902439046
1983-10-21,1.453994059952993,1.880368098159511,0.0,12.134146341463437
1983-10-24,1.453994059952993,1.943762781186096,0.0,3.3713974986405715
1983-10-25,1.3362060088047756,1.7862985685071588,-8.10099947396109,-8.10099947396109
1983-10-26,1.183234513807091,1.5817995910020464,-11.44819690898683,-11.44819690898683
1983-10-27,1.0952759041834221,1.4642126789366066,-7.433742727860382,-7.433742727860382
1983-10-28,1.0952759041834221,1.465235173824132,0.0,0.06983240223463749
1983-10-31,1.1212629109819123,1.5000000000000013,2.3726448011165413,2.3726448011165413
1983-11-01,1.101390494018361,1.4734151329243368,-1.7723244717109732,-1.7723244717109732
1983-11-02,1.101390494018361,1.330265848670758,0.0,-9.715475364330327
1983-11-03,1.102237066265877,1.3312883435582834,0.0768639508070601,0.0768639508070601
1983-11-04,0.9854100961086643,1.190184049079756,-10.599078341013811,-10.599078341013811
1983-11-07,0.9871032406036964,1.1922290388548071,0.1718213058419238,0.1718213058419238
1983-11-08,0.954086922950571,1.15235173824131,-3.34476843910807,-3.34476843910807
1983-11-09,1.0446701534347866,1.2617586912065453,9.49423247559893,9.49423247559893
1983-11-10,1.0446701534347866,1.208588957055216,0.0,-4.213938411669361
1983-11-11,1.0446701534347866,1.1012269938650316,0.0,-8.883248730964477
1983-11-14,1.1086889372107345,1.1687116564417188,6.128133704735372,6.128133704735372
1983-11-15,1.0844393979016633,1.1431492842535798,-2.187226596675418,-2.187226596675418
1983-11-16,1.1009290846318318,1.1605316973415143,1.5205724508050134,1.5205724508050134
1983-11-17,1.1009290846318318,1.1860940695296533,0.0,2.2026431718061623
1983-11-18,1.1047253918202176,1.1901840490797557,0.34482758620690834,0.34482758620690834
1983-11-21,1.2366470666166178,1.3323108384458089,11.941580756013725,11.941580756013725
1983-11-22,1.2727119849062813,1.3711656441717803,2.9163468917881907,2.9163468917881907
1983-11-23,1.2727119849062813,1.3824130879345615,0.0,0.8202833706189461
1983-11-24,1.2727119849062813,1.428425357873212,0.0,3.328402366863914
1983-11-25,1.2617795984933426,1.416155419222905,-0.858983536148894,-0.858983536148894
1983-11-28,1.3064201763461758,1.4662576687116577,3.5379061371841214,3.5379061371841214
1983-11-29,1.3064201763461758,1.4744376278118623,0.0,0.557880055788007
1983-11-30,1.422385351500344,1.6053169734151342,8.876560332871009,8.876560332871009
1983-12-01,1.422385351500344,1.4856850715746435,0.0,-7.452229299363056
1983-12-02,1.422385351500344,1.510224948875257,0.0,1.651754989676535
1983-12-05,1.4743886074116634,1.5654396728016378,3.6560595802302087,3.6560595802302087
1983-12-06,1.4743886074116634,1.4171779141104308,0.0,-9.47093403004573
1983-12-07,1.4743886074116634,1.475460122699388,0.0,4.112554112554112
1983-12-08,1.525476223746094,1.526584867075666,3.465003465003469,3.465003465003469
1983-12-09,1.530584985379537,1.531697341513294,0.33489618218351946,0.33489618218351946
1983-12-12,1.674652063442631,1.6758691206543985,9.412550066755676,9.412550066755676
1983-12-13,1.7778490484381801,1.77914110429448,6.162294081757147,6.162294081757147
1983-12-14,1.8555022252665145,1.856850715746423,4.367816091954024,4.367816091954024
1983-12-15,1.6542170169088586,1.655419222903887,-10.848017621145367,-10.848017621145367
1983-12-16,1.6542170169088586,1.59713701431493,0.0,-3.52069178505251
1983-12-19,1.6542170169088586,1.849693251533744,0.0,15.813060179257366
1983-12-20,1.6542170169088586,1.9233128834355848,0.0,3.9800995024875663
1983-12-21,1.6542170169088586,1.8844580777096136,0.0,-2.020202020202011
1983-12-22,1.6542170169088586,1.8660531697341534,0.0,-0.9766684753119925
1983-12-23,1.6542170169088586,1.840490797546014,0.0,-1.3698630136986356
1983-12-26,1.6542170169088586,1.7934560327198381,0.0,-2.5555555555555554
1983-12-27,1.6542170169088586,1.789366053169736,0.0,-0.22805017103761926
1983-12-28,1.6542170169088586,1.9314928425357891,0.0,7.94285714285714
1983-12-29,1.6542170169088586,2.0562372188139078,0.0,6.458443620963461
1983-12-30,1.6542170169088586,2.121676891615544,0.0,3.1824962705121917
1984-01-02,1.6542170169088586,2.1257668711656463,0.0,0.1927710843373509
1984-01-03,1.6144330578682413,2.074642126789368,-2.40500240500241,-2.40500240500241
1984-01-04,1.5730577404659996,2.021472392638039,-2.5628388368654442,-2.5628388368654442
1984-01-05,1.445749071536025,1.857873210633949,-8.0930703085483,-8.0930703085483
1984-01-06,1.445749071536025,1.9877300613496958,0.0,6.989543203082005
1984-01-09,1.4234381290740492,1.9570552147239286,-1.5432098765432167,-1.5432098765432167
1984-01-10,1.4234381290740492,1.9182004089979574,0.0,-1.9853709508881878
1984-01-11,1.4234381290740492,1.9785276073619655,0.0,3.1449893390191885
1984-01-12,1.4234381290740492,1.9805725971370165,0.0,0.10335917312660481
1984-01-13,1.247069956137667,1.735173824130881,-12.39029426948891,-12.39029426948891
1984-01-16,1.3440724512526772,1.8701431492842553,7.778432527990575,7.778432527990575
